date,time,sym,price,size
2018-07-05,09:49:30.551,USDEUR,18.11974,87500
2018-07-05,09:49:30.659,GBPPLN,49.85209,62800
2018-07-05,09:49:30.716,USDEUR,32.54102,400
2018-07-05,09:49:30.726,USDEUR,93.17544,26100
2018-07-05,09:49:45.149,EURPLN,83.76104,23400
2018-07-05,09:49:45.169,USDGBP,59.07102,76200
2018-07-05,09:49:45.224,USDEUR,33.8986,40100
2018-07-05,09:49:45.236,GBPPLN,99.67865,97000
2018-07-05,09:49:45.417,USDPLN,75.1276,28000
2018-07-05,09:49:45.556,USDGBP,40.37701,27800
2018-07-05,09:49:45.622,EURPLN,83.04865,39900
2018-07-05,09:50:00.105,USDEUR,78.61777,52600
2018-07-05,09:50:00.424,GBPPLN,9.376375,90100
2018-07-05,09:50:00.605,USDEUR,7.135317,48600
2018-07-05,09:50:00.665,USDPLN,86.96421,39300
2018-07-05,09:50:00.712,USDPLN,57.86701,32800
2018-07-05,09:50:00.872,EURPLN,51.62637,38900
2018-07-05,09:50:00.984,USDEUR,29.95603,54200
2018-07-05,09:50:15.185,EURPLN,34.10649,21600
2018-07-05,09:50:15.403,GBPPLN,71.83147,34400
2018-07-05,09:50:30.358,USDEUR,34.01526,47400
2018-07-05,09:50:30.508,USDGBP,40.87172,81400
2018-07-05,09:50:30.693,USDGBP,56.80281,54200
2018-07-05,09:50:30.702,USDGBP,76.63583,27100
2018-07-05,09:50:45.318,USDGBP,2.183107,84700
2018-07-05,09:50:45.401,USDEUR,36.41433,35900
2018-07-05,09:50:45.837,USDEUR,37.18938,84600
2018-07-05,09:51:00.031,GBPPLN,97.51478,91500
2018-07-05,09:51:00.038,EURPLN,0.9679791,75500
2018-07-05,09:51:00.332,GBPPLN,11.50965,79500
2018-07-05,09:51:00.787,USDGBP,66.89952,32600
2018-07-05,09:51:15.256,USDPLN,44.78673,65300
2018-07-05,09:51:15.275,USDGBP,64.99191,41000
2018-07-05,09:51:15.502,EURPLN,75.25719,84300
2018-07-05,09:51:15.657,GBPPLN,66.08849,75400
2018-07-05,09:51:15.971,EURPLN,52.12605,58500
2018-07-05,09:51:30.079,EURPLN,41.87769,64600
2018-07-05,09:51:30.084,USDPLN,43.39108,92100
2018-07-05,09:51:30.613,USDGBP,13.72943,3400
2018-07-05,09:51:30.666,USDGBP,78.35295,5100
2018-07-05,09:51:30.705,GBPPLN,58.40872,93300
2018-07-05,09:51:45.017,GBPPLN,28.52163,1600
2018-07-05,09:51:45.175,USDPLN,68.82807,28400
2018-07-05,09:51:45.230,USDEUR,12.20614,9700
2018-07-05,09:51:45.322,USDGBP,97.4322,92400
2018-07-05,09:51:45.599,USDGBP,1.280145,3300
2018-07-05,09:51:45.691,USDPLN,42.19352,62100
2018-07-05,09:51:45.713,USDEUR,44.41661,27000
2018-07-05,09:52:00.068,USDEUR,43.64703,56300
2018-07-05,09:52:00.177,GBPPLN,46.59133,69800
2018-07-05,09:52:00.352,EURPLN,43.2876,35500
2018-07-05,09:52:00.456,USDEUR,13.89004,7200
2018-07-05,09:52:00.622,USDPLN,33.46998,96900
2018-07-05,09:52:00.891,USDGBP,73.5915,74800
2018-07-05,09:52:15.031,EURPLN,63.71782,1200
2018-07-05,09:52:15.410,USDPLN,65.13359,9200
2018-07-05,09:52:15.495,USDEUR,26.28937,96200
2018-07-05,09:52:15.538,USDGBP,27.28607,76400
2018-07-05,09:52:15.989,EURPLN,80.29089,52000
2018-07-05,09:52:30.466,USDGBP,66.42758,90200
2018-07-05,09:52:30.590,USDPLN,10.92587,95300
2018-07-05,09:52:30.666,USDEUR,42.8538,37400
2018-07-05,09:52:30.757,GBPPLN,92.86509,48600
2018-07-05,09:52:30.951,USDEUR,4.442797,67300
2018-07-05,09:52:45.216,USDPLN,82.53343,63300
2018-07-05,09:52:45.265,GBPPLN,48.55141,73100
2018-07-05,09:52:45.358,USDEUR,52.23492,89500
2018-07-05,09:52:45.473,USDPLN,55.8164,23200
2018-07-05,09:52:45.696,USDPLN,3.250605,79900
2018-07-05,09:52:45.810,GBPPLN,94.52746,95200
2018-07-05,09:53:00.081,USDPLN,12.3183,64000
2018-07-05,09:53:00.221,GBPPLN,1.198131,14700
2018-07-05,09:53:00.312,USDEUR,70.51514,57200
2018-07-05,09:53:00.321,USDGBP,41.70565,10800
2018-07-05,09:53:00.419,USDEUR,82.00706,55200
2018-07-05,09:53:00.437,GBPPLN,72.82133,64100
2018-07-05,09:53:15.869,USDGBP,48.45052,9100
2018-07-05,09:53:15.907,USDEUR,30.05726,55400
2018-07-05,09:53:30.143,USDPLN,79.5388,63200
2018-07-05,09:53:30.159,USDPLN,88.61864,49800
2018-07-05,09:53:30.696,EURPLN,47.89377,86200
2018-07-05,09:53:30.750,EURPLN,62.29069,93300
2018-07-05,09:53:30.754,USDEUR,24.16545,86100
2018-07-05,09:53:30.895,EURPLN,65.18939,16100
2018-07-05,09:53:30.911,USDEUR,47.48993,82800
2018-07-05,09:53:45.590,USDEUR,79.9726,99200
2018-07-05,09:53:45.806,EURPLN,2.730443,4000
2018-07-05,09:53:45.850,USDEUR,13.96565,50300
2018-07-05,09:53:45.996,USDPLN,33.55463,2800
2018-07-05,09:54:00.212,GBPPLN,88.19125,76600
2018-07-05,09:54:00.459,USDPLN,75.05917,85700
2018-07-05,09:54:00.592,USDPLN,15.78961,73200
2018-07-05,09:54:00.677,USDPLN,82.00638,95000
2018-07-05,09:54:00.697,EURPLN,4.108842,66100
2018-07-05,09:54:00.951,USDGBP,94.62462,2500
2018-07-05,09:54:15.005,USDGBP,11.4553,81600
2018-07-05,09:54:15.041,USDGBP,11.91681,90200
2018-07-05,09:54:15.262,USDPLN,0.4595637,42700
2018-07-05,09:54:15.565,EURPLN,16.82818,1000
2018-07-05,09:54:15.738,GBPPLN,73.23524,5900
2018-07-05,09:54:30.080,USDPLN,60.76651,11200
2018-07-05,09:54:30.242,USDEUR,14.02511,99300
2018-07-05,09:54:30.743,USDPLN,48.56149,98400
2018-07-05,09:54:45.062,EURPLN,99.64526,70100
2018-07-05,09:54:45.798,USDPLN,88.16433,65900
2018-07-05,09:54:45.999,GBPPLN,38.67891,71100
